code,name,latitude,longitude,tambon,amphoe,province,date,datetime,rain
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-14,2017-08-14 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-15,2017-08-15 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-16,2017-08-16 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-17,2017-08-17 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-18,2017-08-18 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-19,2017-08-19 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-20,2017-08-20 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-21,2017-08-21 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-22,2017-08-22 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-23,2017-08-23 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-24,2017-08-24 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-25,2017-08-25 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-26,2017-08-26 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-27,2017-08-27 00:00:00,0.2
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-28,2017-08-28 00:00:00,1.4
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-29,2017-08-29 00:00:00,0.6
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-30,2017-08-30 00:00:00,0.4
KKWF,น้ำตกเกริงกระเวีย,14.97,98.641,ปรังเผล,สังขละบุรี,กาญจนบุรี,2017-08-31,2017-08-31 00:00:00,0.4
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-01,2017-08-01 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-02,2017-08-02 00:00:00,0.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-03,2017-08-03 00:00:00,1.6
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-04,2017-08-04 00:00:00,30.6
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-05,2017-08-05 00:00:00,17.4
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-06,2017-08-06 00:00:00,4.6
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-07,2017-08-07 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-08,2017-08-08 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-09,2017-08-09 00:00:00,0.8
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-10,2017-08-10 00:00:00,17.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-11,2017-08-11 00:00:00,0.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-12,2017-08-12 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-13,2017-08-13 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-14,2017-08-14 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-15,2017-08-15 00:00:00,3
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-16,2017-08-16 00:00:00,0.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-17,2017-08-17 00:00:00,1.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-18,2017-08-18 00:00:00,0.8
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-19,2017-08-19 00:00:00,5.8
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-20,2017-08-20 00:00:00,3.4
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-21,2017-08-21 00:00:00,0.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-22,2017-08-22 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-23,2017-08-23 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-24,2017-08-24 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-25,2017-08-25 00:00:00,6.8
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-26,2017-08-26 00:00:00,39.6
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-27,2017-08-27 00:00:00,40
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-28,2017-08-28 00:00:00,24.2
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-29,2017-08-29 00:00:00,9
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-30,2017-08-30 00:00:00,0
KMCE,คำชะอี,16.57472,104.42583,น้ำเที่ยง,คำชะอี,มุกดาหาร,2017-08-31,2017-08-31 00:00:00,0
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-01,2017-08-01 00:00:00,0.6
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-02,2017-08-02 00:00:00,2.8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-03,2017-08-03 00:00:00,1.4
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-04,2017-08-04 00:00:00,28.8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-05,2017-08-05 00:00:00,8.6
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-06,2017-08-06 00:00:00,6.4
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-07,2017-08-07 00:00:00,5.8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-08,2017-08-08 00:00:00,1.2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-09,2017-08-09 00:00:00,7.6
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-10,2017-08-10 00:00:00,5.2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-11,2017-08-11 00:00:00,0
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-12,2017-08-12 00:00:00,0
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-13,2017-08-13 00:00:00,8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-14,2017-08-14 00:00:00,0.2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-15,2017-08-15 00:00:00,14
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-16,2017-08-16 00:00:00,28.8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-17,2017-08-17 00:00:00,8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-18,2017-08-18 00:00:00,2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-19,2017-08-19 00:00:00,1
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-20,2017-08-20 00:00:00,0.4
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-21,2017-08-21 00:00:00,0.2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-22,2017-08-22 00:00:00,0
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-23,2017-08-23 00:00:00,25
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-24,2017-08-24 00:00:00,10.6
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-25,2017-08-25 00:00:00,2.8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-26,2017-08-26 00:00:00,21.2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-27,2017-08-27 00:00:00,0.2
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-28,2017-08-28 00:00:00,29
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-29,2017-08-29 00:00:00,8.6
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-30,2017-08-30 00:00:00,41.8
KMTK,คำตากล้า,17.86116,103.76904,คำตากล้า,คำตากล้า,สกลนคร,2017-08-31,2017-08-31 00:00:00,35.2
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-01,2017-08-01 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-02,2017-08-02 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-03,2017-08-03 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-04,2017-08-04 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-05,2017-08-05 00:00:00,43
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-06,2017-08-06 00:00:00,4.2
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-07,2017-08-07 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-08,2017-08-08 00:00:00,0.2
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-09,2017-08-09 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-10,2017-08-10 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-11,2017-08-11 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-12,2017-08-12 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-13,2017-08-13 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-14,2017-08-14 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-15,2017-08-15 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-16,2017-08-16 00:00:00,5.8
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-17,2017-08-17 00:00:00,2.8
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-18,2017-08-18 00:00:00,0.2
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-19,2017-08-19 00:00:00,0.2
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-20,2017-08-20 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-21,2017-08-21 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-22,2017-08-22 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-23,2017-08-23 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-24,2017-08-24 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-25,2017-08-25 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-26,2017-08-26 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-27,2017-08-27 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-28,2017-08-28 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-29,2017-08-29 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-30,2017-08-30 00:00:00,0
KNDG,แคนดง,15.30101201,103.1233444,แคนดง,แคนดง,บุรีรัมย์,2017-08-31,2017-08-31 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-01,2017-08-01 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-02,2017-08-02 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-03,2017-08-03 00:00:00,1
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-04,2017-08-04 00:00:00,1.4
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-05,2017-08-05 00:00:00,0.4
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-06,2017-08-06 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-07,2017-08-07 00:00:00,12.8
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-08,2017-08-08 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-09,2017-08-09 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-10,2017-08-10 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-11,2017-08-11 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-12,2017-08-12 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-13,2017-08-13 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-14,2017-08-14 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-15,2017-08-15 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-16,2017-08-16 00:00:00,6.4
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-17,2017-08-17 00:00:00,23.6
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-18,2017-08-18 00:00:00,0.4
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-19,2017-08-19 00:00:00,4
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-20,2017-08-20 00:00:00,4.8
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-21,2017-08-21 00:00:00,1.6
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-22,2017-08-22 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-23,2017-08-23 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-24,2017-08-24 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-25,2017-08-25 00:00:00,5.4
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-26,2017-08-26 00:00:00,0.2
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-27,2017-08-27 00:00:00,0.6
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-28,2017-08-28 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-29,2017-08-29 00:00:00,0
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-30,2017-08-30 00:00:00,4.8
KNWR,ทต.ขาณุวรลักษณ์บุรี,16.0732,99.8566,ป่าพุทรา,ขาณุวรลักษบุรี,กำแพงเพชร,2017-08-31,2017-08-31 00:00:00,0.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-01,2017-08-01 00:00:00,3.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-02,2017-08-02 00:00:00,5.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-03,2017-08-03 00:00:00,0.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-04,2017-08-04 00:00:00,0.6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-05,2017-08-05 00:00:00,0
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-06,2017-08-06 00:00:00,12.8
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-07,2017-08-07 00:00:00,3.8
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-08,2017-08-08 00:00:00,1.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-09,2017-08-09 00:00:00,6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-10,2017-08-10 00:00:00,14
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-11,2017-08-11 00:00:00,6.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-12,2017-08-12 00:00:00,3.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-13,2017-08-13 00:00:00,1.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-14,2017-08-14 00:00:00,0.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-15,2017-08-15 00:00:00,32.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-16,2017-08-16 00:00:00,38
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-17,2017-08-17 00:00:00,16.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-18,2017-08-18 00:00:00,7.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-19,2017-08-19 00:00:00,8.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-20,2017-08-20 00:00:00,22.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-21,2017-08-21 00:00:00,3.6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-22,2017-08-22 00:00:00,0
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-23,2017-08-23 00:00:00,0
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-24,2017-08-24 00:00:00,8.6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-25,2017-08-25 00:00:00,3.6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-26,2017-08-26 00:00:00,73.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-27,2017-08-27 00:00:00,20.4
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-28,2017-08-28 00:00:00,2.2
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-29,2017-08-29 00:00:00,0.6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-30,2017-08-30 00:00:00,0.6
KNYM,ทต.ขุนยวม,18.83122,97.93523,ขุนยวม,ขุนยวม,แม่ฮ่องสอน,2017-08-31,2017-08-31 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-01,2017-08-01 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-02,2017-08-02 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-03,2017-08-03 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-04,2017-08-04 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-05,2017-08-05 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-06,2017-08-06 00:00:00,0
KOKO,อบต.ทุ่งสมอ,16.70453,101.04384,ทุ่งสมอ,เขาค้อ,เพชรบูรณ์,2017-08-07,2017-08-07 00:00:00,0
